SexN;AgeN;MS;LogitH;LogitB;TA;TH;WL;BH;HT;DS;T1;T2;T3;T4;T5;T6;T7;T8;T9;T10;T33;T34;T35;T36;T37;T38;T39;T40
2;4;646;-0,27007919;-4,778948408;95;116,3000031;256;4,300000191;0,117361111;83;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;4;636;-0,178796477;-5,164785974;93;113;272;5,900000095;0,125694444;83;0;8;0;0;0;0;0;8;0;0;0;0;0;0;0;0;3;0
2;4;618;-0,060989013;-4,925289197;97;113,8000031;269;6,300000191;0,049305556;85;0;8;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0
2;4;642;0,000320154;-5,150558254;100;112,9000015;261;6,199999809;0,043055556;85;0;8;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0
1;4;574;0,064476699;-4,673473164;90;117,3000031;264;3,599999905;0,05625;85;0;8;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;583;-0,036802957;-4,994204752;95;122,8000031;257;3,700000048;0,063194444;85;0;8;0;0;0;0;0;0;0;8;6;0;0;0;0;0;0;0
2;4;632;0,04969576;-4,879006852;101;118,1999969;271;4,099999905;0,069444444;85;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;676;-0,006238323;-5,09626395;104;129,3999939;271;3,099999905;0,073611111;85;0;8;0;0;0;0;8;8;0;0;0;0;0;0;0;0;0;0
1;4;566;-0,252524822;-4,98934975;98;125,0999985;273;3,900000095;0,082638889;85;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;582;-0,053848809;-4,969643908;96;112,8000031;276;4,099999905;0,033333333;85;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;1;519;-0,182680044;-4,433623702;96;116,3000031;260;4,599999905;0,266666667;90;0;6;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;598;-0,145900208;-4,962619024;98;130,1999969;268;3,599999905;0,166666667;90;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;1;535;-0,108912564;-4,760272793;101;116,0999985;252;4,199999809;0,170833333;90;0;6;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0
1;1;578;-0,602220389;-5,257495372;96;120,5;258;4,199999809;0,177083333;90;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;4;553;-0,18981591;-5,133442724;99;113,9000015;257;4,900000095;0,193055556;90;0;6;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0
2;4;561;-0,222183529;-5,145656805;96;116,8000031;267;5,699999809;0,2375;90;0;6;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0
1;4;593;-0,132959146;-5,092676004;95;116,3000031;272;3,299999952;0,241666667;90;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;1;514;-0,218629873;-4,833632899;98;117,6999969;255;4,400000095;0,245833333;90;0;6;0;0;6;0;0;6;0;0;0;0;0;0;0;0;0;0
1;4;639;0,044292489;-4,688394639;95;124,8000031;267;3,400000095;0,250694444;90;0;6;0;0;0;0;0;6;0;0;0;0;0;0;6;0;0;0
1;4;624;0,026308653;-4,944793598;100;131,8999939;266;3,900000095;0,254861111;90;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;1;471;-0,289297147;-4,643149434;95;103,8000031;250;4,800000191;0,2625;90;0;6;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;1;543;-0,041537444;-4,510859506;98;121,0999985;252;3,099999905;0,271527778;90;0;6;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0
2;4;578;0,017957454;-4,545522909;99;118,3000031;251;4,800000191;0,323611111;90;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;4;599;-0,071809984;-5,281047892;102;123,9000015;261;3,299999952;0,320138889;90;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;1;534;0,07033458;-4,849363359;99;125;255;4,300000191;0,160416667;90;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;4;583;-0,053091392;-4,845061594;98;124;263;4,400000095;0,313888889;90;0;6;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0
2;4;548;-0,077108246;-4,953904596;91;118,1999969;255;4,5;0,188194444;90;0;6;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0
2;4;528;-0,045809536;-4,97147255;95;113,3000031;264;4,699999809;0,3;90;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;4;603;-0,271588089;-5,08996769;98;115;268;5,300000191;0,296527778;90;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;4;591;-0,10378757;-4,956921919;93;112,6999969;259;3,599999905;0,290277778;90;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;4;597;-0,083787419;-5,289686477;100;119,6999969;257;4,699999809;0,28125;90;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;4;573;-0,102637146;-4,827980349;99;117,5999985;276;4,699999809;0,275694444;90;0;6;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0
1;4;559;-0,124629319;-5,166530483;97;123,0999985;270;3,299999952;0,258333333;90;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;1;487;-0,343270284;-4,47359606;94;108,1999969;252;5,199999809;0,111805556;90;0;6;0;0;8;0;8;0;8;0;0;0;0;0;0;0;0;0
2;4;604;0,155784546;-4,882963096;102;120,0999985;263;3,799999952;0,155555556;90;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;544;-0,153025187;-4,708307894;97;119,8000031;262;4,099999905;0,198611111;90;0;6;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
1;4;617;-0,78474435;-4,634577278;98;127,9000015;266;4,5;0,095833333;90;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;661;-0,050928708;-4,749121242;97;132;260;3,299999952;0,109722222;90;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;1;553;-0,272892916;-4,313084492;95;114,1999969;261;4,699999809;0,115277778;90;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;4;596;-0,046801474;-4,954385559;96;114,9000015;252;5,300000191;0,126388889;90;0;6;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0
2;4;597;-0,158380956;-5,374947666;101;120,9000015;268;4,199999809;0,090972222;90;0;6;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0
2;4;586;-0,220119863;-5,114394529;102;115,8000031;271;5;0,13125;90;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;4;653;-0,052158582;-5,095164962;100;128,8000031;263;2,900000095;0,138888889;90;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;4;598;-0,305599685;-4,862876182;97;116,5;264;5,099999905;0,145138889;90;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;1;540;-0,076938079;-4,658786178;98;112,6999969;259;5;0,151388889;90;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;1;541;-0,145360038;-4,444352594;99;127,6999969;257;4,400000095;0,102083333;90;0;6;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0
1;1;576;-0,084260344;-4,968158492;94;123,3000031;254;3,900000095;0,511111111;92;0;4;4;0;4;0;4;4;3;0;0;0;4;4;0;4;3;0
2;4;576;-0,308466049;-5,268170512;97;120;260;3,400000095;0,561805556;92;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;1;521;-0,083069171;-4,626176079;97;121;257;3,200000048;0,56875;92;0;4;4;0;3;0;3;4;0;0;0;0;0;0;0;0;0;0
1;4;659;0,002591514;-4,914124393;96;125,3000031;270;3,200000048;0,553472222;92;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;600;0,186372557;-5,135798436;97;123,6999969;267;3;0,566666667;92;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;4;571;-0,098575987;-5,017279837;94;124,1999969;273;3,799999952;0,539583333;92;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;1;560;-0,277859553;-4,936434077;90;122,6999969;252;3,400000095;0,247222222;92;0;4;0;0;3;0;8;0;0;0;0;0;0;0;3;0;0;0
1;4;607;-0,22492422;-4,831265897;103;123,5;261;4;0,558333333;92;0;4;0;0;0;0;4;0;0;4;0;0;0;0;0;0;0;0
2;4;598;-0,113234572;-5,397850591;98;117,4000015;257;5,099999905;0,550694444;92;0;4;0;0;0;4;0;4;0;0;0;0;0;0;0;0;0;0
2;4;656;-0,146216552;-4,899331225;103;116,3000031;265;4,300000191;0,555555556;92;0;4;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0
1;2;629;-0,215829996;-5,57199559;101;124,6999969;270;3,200000048;0,613888889;92;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;584;0,058297366;-5,13417948;95;119,5;270;3,799999952;0,233333333;92;0;4;0;0;0;0;0;0;3;4;0;0;0;0;0;1;0;0
2;4;635;-0,072980704;-5,125153748;96;114,5;252;3,599999905;0,213194444;92;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;1;536;-0,273106916;-4,836281907;91;116,0999985;247;3,700000048;0,215277778;92;0;4;4;0;0;0;4;0;0;0;0;0;0;4;0;0;0;0
2;4;666;-0,149522182;-5,24414913;101;121,5999985;274;5;0,21875;92;0;4;0;0;0;0;3;4;0;4;0;0;0;0;0;0;0;0
2;4;656;-0,269881674;-5,414873597;96;125,3000031;267;3,799999952;0,221527778;92;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;1;661;-0,22918147;-4,695924549;95;122,9000015;261;3,799999952;0,223611111;92;0;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;4;608;-0,142094136;-5,250472069;92;112,1999969;265;3,799999952;0,225;92;0;4;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;4
2;4;573;-0,27373201;-5,160331624;94;118,5;255;3,700000048;0,227777778;92;0;4;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0
2;4;664;-0,008441609;-4,981320906;99;123,9000015;258;3,599999905;0,334722222;92;0;4;0;0;3;0;3;0;3;0;0;0;0;4;0;0;0;0
2;1;496;-0,06105333;-4,776858486;95;110,8000031;250;4,199999809;0,23125;92;0;4;0;0;4;0;4;4;0;0;0;4;0;6;0;0;0;0
1;4;521;-0,008454157;-4,919980926;91;124,5999985;265;3,400000095;0,207638889;92;0;4;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0
2;4;619;-0,113633889;-5,293628973;92;119,0999985;256;3,299999952;0,235416667;92;0;4;0;0;0;4;0;4;0;4;0;0;0;0;0;0;0;0
2;4;602;0,025138288;-5,510359525;100;119,8000031;265;4;0,238194444;92;0;4;0;0;0;4;0;4;0;4;0;1;0;0;0;0;0;0
2;4;567;-0,012030709;-5,08058677;95;115,9000015;265;3,599999905;0,241666667;92;0;4;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0
2;1;578;-0,056925937;-4,518474964;95;116,5;255;3,799999952;0,24375;92;0;4;0;0;4;4;4;0;0;0;0;0;0;0;0;0;0;0
2;4;622;-0,112170767;-4,938140858;96;114,5999985;253;3,700000048;0,175694444;92;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;657;-0,115847503;-5,085377985;98;120,0999985;257;2,900000095;0,328472222;92;0;4;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0
2;4;561;0,002252253;-4,859434189;94;112,9000015;254;3,400000095;0,33125;92;0;4;0;0;0;0;4;0;0;4;0;0;0;0;0;0;0;0
2;4;593;-0,160577695;-5,354795472;98;116,6999969;258;3,5;0,332638889;92;0;4;0;0;0;0;4;0;0;4;0;0;0;0;0;0;0;0
2;4;670;-0,160228839;-5,038851337;98;117,5;271;4,5;0,326388889;92;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;1;617;-0,090751472;-5,180720125;95;130,8999939;264;3,700000048;0,249305556;92;0;4;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
1;1;708;0,222441551;-4,866120579;99;129,3999939;267;3,400000095;0,250694444;92;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;703;-0,242617661;-4,995279907;101;124,3000031;262;3,099999905;0,254166667;92;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;2;604;-0,212645717;-4,855280185;95;118,9000015;254;4;0,256944444;92;0;4;4;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
2;4;558;-0,312198567;-5,118454324;93;116,8000031;264;3,5;0,260416667;92;0;4;0;0;0;0;0;4;0;4;0;0;0;0;0;0;0;0
2;4;571;0,031626977;-5,125250152;96;114;258;3,700000048;0,265277778;92;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;1;600;-0,256482399;-4,963169834;102;127,9000015;255;4;0,211805556;92;0;4;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0
2;4;548;-0,269210915;-4,891947593;96;117,0999985;253;3,599999905;0,26875;92;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;1;573;-0,133908838;-5,172848621;96;116,0999985;244;2,599999905;0,209722222;92;0;4;0;0;0;0;4;0;3;0;0;0;4;0;4;0;4;0
2;2;559;-0,538787361;-4,409061717;95;118;249;3,200000048;0,179166667;92;0;4;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;679;-0,095279886;-5,216852079;101;128,3000031;267;2,5;0,183333333;92;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;511;-0,032312989;-5,324634674;93;115,6999969;260;3,200000048;0,186805556;92;0;4;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0
2;4;623;-0,146932681;-5,160575442;98;116,6999969;259;5,300000191;0,190277778;92;0;4;4;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0
2;4;589;-0,142932114;-4,878076973;99;116,3000031;264;5,300000191;0,194444444;92;0;4;0;0;0;4;0;4;0;0;0;0;0;0;0;0;0;0
2;4;637;-0,088319148;-5,160868537;99;124;270;4,800000191;0,201388889;92;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;1;588;-0,097094453;-4,856975947;93;131,1000061;257;3,5;0,204861111;92;0;4;0;0;4;0;0;4;0;0;0;0;0;0;0;0;0;0
2;2;589;0,168158854;-4,828824245;91;120,1999969;259;3,400000095;0,267361111;92;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;4;634;0,032400589;-5,267052423;96;119,8000031;262;3,700000048;0,429861111;92;0;4;0;0;0;4;0;0;0;4;0;0;0;0;0;0;0;0
2;4;588;-0,091671892;-4,821211655;94;116,1999969;255;5,300000191;0,482638889;92;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;1;597;0,132343038;-4,936230981;100;123,6999969;261;3,799999952;0,486111111;92;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;4;638;-0,066949495;-4,854235711;96;119,3000031;258;5;0,336805556;92;0;4;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0
2;2;554;0,033341816;-4,914939855;99;120,5;258;3,400000095;0,2625;92;0;4;0;0;8;0;0;4;0;0;0;0;0;0;0;0;0;0
1;4;592;-0,053581158;-5,224010864;93;115,4000015;266;4,599999905;0,480555556;92;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;4;559;-0,171690378;-5,215867001;96;121,4000015;259;4;0,356944444;92;0;4;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0
2;4;640;0,070764834;-5,042597645;97;120,1999969;265;3,900000095;0,338888889;92;0;4;0;0;0;0;4;4;0;0;0;0;0;4;0;4;0;0
2;1;612;0,060109536;-4,92857034;98;120,1999969;250;3,599999905;0,351388889;92;0;4;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0
2;1;602;-0,044324169;-5,183066836;97;117,3000031;252;4,099999905;0,495833333;92;0;4;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0
2;4;573;-0,069553348;-5,379720097;94;119,5;255;4,400000095;0,415277778;92;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;2;580;-0,068104211;-5,244303908;97;116,5999985;254;3,900000095;0,354166667;92;0;4;0;0;0;4;0;4;0;0;0;0;0;0;0;0;0;0
2;4;520;-0,183945959;-4,879006852;96;117,6999969;256;5,199999809;0,359722222;92;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;612;-0,235045519;-5,146393934;98;126,0999985;262;3;0,386805556;92;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;4;493;-0,162211715;-5,090599103;100;118,6999969;263;4,400000095;0,391666667;92;0;4;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;4;541;-0,010446599;-4,992980358;93;112,3000031;256;5,400000095;0,396527778;92;0;4;0;0;3;0;4;0;0;4;0;0;0;0;0;0;0;0
2;4;570;0,030564726;-5,254734211;98;117,8000031;255;3,799999952;0,4125;92;0;4;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0
1;4;552;0,070595102;-5,051777238;102;119,1999969;266;4,300000191;0,410416667;92;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;4;562;0,064139929;-4,975526116;99;122,4000015;273;2,5;0,388888889;92;0;4;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;623;-0,068970522;-4,984421684;101;125,8000031;266;2,799999952;0,40625;92;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;2;529;-0,049044779;-4,842611043;97;118,5999985;260;3,799999952;0,402083333;92;0;4;0;0;0;0;4;0;0;4;0;0;0;0;0;0;0;0
1;4;592;-0,253336057;-4,925289197;95;127,3000031;267;5,5;0,210416667;97;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;633;-0,253336914;-4,973751243;100;128,3000031;270;5,199999809;0,178472222;70;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;1;478;-0,060175486;-5,187851247;93;113,5999985;257;4,300000191;0,231944444;97;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;1;556;-0,220061885;-5,02585226;91;107;255;3,799999952;0,230555556;97;0;4;0;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0
2;2;513;-0,466439511;-5,156095258;91;105,6999969;261;5;0,322222222;70;0;4;0;4;4;0;4;0;0;0;0;0;0;0;0;0;0;0
1;4;680;0,051835019;-4,996246556;100;124,5;265;4,5;0,227083333;97;0;4;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0
2;4;587;-0,124005044;-5,044924367;98;116,6999969;264;5,300000191;0,222916667;97;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;4;527;-0,217170775;-4,788308403;96;116,6999969;261;5,099999905;0,202777778;97;0;4;4;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
1;4;555;-0,103236245;-5,226062879;99;122,5;265;3,599999905;0,206944444;97;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;574;-0,038217188;-5,009205701;101;121,9000015;266;4,199999809;0,411111111;70;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;583;-0,083023336;-4,910895026;92;127,3000031;265;3,299999952;0,204861111;97;0;4;0;0;0;0;0;0;4;0;4;0;4;4;0;0;0;0
1;4;542;-0,152644797;-4,892035599;101;126,5;270;3,900000095;0,256944444;97;0;4;4;4;0;0;0;0;5;0;0;0;0;0;0;0;0;0
1;4;619;-0,185813615;-5,142313118;103;126,3000031;273;4,599999905;0,4125;70;0;0;4;4;0;0;0;0;5;0;0;0;0;0;0;0;0;0
2;4;577;-0,191638667;-5,046645731;97;117,8000031;266;5,900000095;0,197916667;97;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;4;608;-0,226826797;-4,949419412;96;123,6999969;265;3,5;0,220833333;97;0;4;0;4;4;4;4;0;4;0;0;0;0;0;0;0;0;0
1;4;561;-0,072666556;-5,075013546;97;131,8999939;262;5;0,259722222;97;0;4;0;0;0;0;4;0;4;0;0;0;0;0;0;0;0;0
2;4;572;-0,126251192;-4,906015246;99;114;267;4,599999905;0,120833333;97;0;4;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0
2;4;630;0,083654237;-5,280908645;97;122,6999969;271;4;0,194444444;97;0;4;4;4;4;0;4;0;4;0;0;0;0;0;0;0;0;0
1;4;633;-0,148716752;-4,942980812;96;127,4000015;270;3,900000095;0,076388889;97;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;4;599;-0,309381122;-4,968423445;97;119,9000015;263;4,900000095;0,075;97;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;1;522;-0,048146456;-4,694013218;100;126,8000031;258;3,200000048;0,251388889;97;0;4;4;0;4;0;0;0;5;0;0;0;0;0;0;0;0;0
2;4;534;0,067147285;-5,198497032;92;116,5999985;267;4,300000191;0,263194444;97;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;580;-0,171355511;-5,101950263;97;133,3999939;260;3,5;0,279166667;70;0;4;0;4;0;0;10;0;0;0;0;0;0;0;0;0;0;0
1;1;502;-0,147750213;-5,189196034;96;120,0999985;250;4,300000191;0,253472222;97;0;4;0;0;4;0;6;0;0;0;0;0;0;0;0;0;0;0
2;4;554;-0,120175121;-4,924474619;97;117,0999985;266;4,199999809;0,245138889;97;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0
2;4;600;-0,294967059;-5,096491032;97;115,5;265;5,099999905;0,24375;97;0;4;0;4;0;4;0;0;0;0;0;0;3;0;3;0;0;0
2;1;488;0,089116578;-4,611640437;97;116,8000031;248;5,199999809;0,241666667;97;0;4;4;0;6;0;0;5;0;0;0;0;0;0;0;0;0;0
1;4;568;-0,293142304;-5,164954027;98;123,5999985;268;4,699999809;0,25625;70;0;4;0;4;0;4;0;0;3;0;0;0;0;0;0;0;0;0
1;4;565;-0,214637992;-5,092552417;99;128,6000061;267;3,900000095;0,072222222;97;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;1;508;-0,105019742;-4,831736445;96;117,9000015;258;5,599999905;0,159722222;97;0;4;4;4;0;4;4;0;0;0;0;0;0;0;0;0;0;0
2;4;528;-0,094611531;-4,997519352;92;122,6999969;259;4,400000095;0,15625;97;0;4;0;4;0;0;0;0;4;0;0;0;0;0;0;0;0;0
1;4;554;-0,177964744;-5,40453958;97;123,3000031;268;4;0,116666667;97;0;4;0;4;0;0;0;0;0;0;0;0;4;0;0;0;0;0
2;4;490;-0,184695445;-4,914939855;93;112,3000031;259;4,900000095;0,114583333;97;0;4;0;0;4;0;4;0;4;0;0;0;0;0;0;0;0;0
1;1;557;0,001283697;-5,235635706;100;124,5;263;4,699999809;0,1125;97;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;1;492;-0,156936401;-5,11008363;94;111,5999985;253;5;0,157638889;97;0;4;4;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0
2;2;526;-0,20331595;-4,930713352;96;111,8000031;259;5,199999809;0,413888889;70;0;4;4;4;0;0;0;0;4;0;0;0;0;0;0;0;0;0
2;1;522;-0,041516013;-5,023716034;97;118,6999969;250;5,400000095;0,1;97;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;4;570;-0,17341269;-5,115895806;97;114,5999985;263;6,400000095;0,097222222;97;0;4;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
2;4;587;-0,320839039;-5,384643024;97;114,8000031;264;5,5;0,110416667;117;0;4;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0
1;4;543;-0,559441344;-4,859215923;100;126,3000031;273;4,400000095;0,095138889;97;0;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;4;560;-0,158686273;-4,952849232;99;119,8000031;268;5,300000191;0,092361111;97;0;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;1;533;-0,047664205;-5,232482768;95;113,4000015;260;5,099999905;0,088888889;97;0;4;0;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0
2;1;569;0,027072901;-4,854281334;96;118,5999985;254;4,699999809;0,104861111;97;0;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;2;558;-0,082363106;-4,887566575;98;117;254;5,300000191;0,406944444;70;0;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;1;560;0,009025332;-5,011241171;97;121,6999969;259;5,5;0,109722222;97;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;2;560;0,004796172;-4,706791577;101;121,5;266;6;0,284027778;70;0;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;4;588;-0,199629571;-4,611499321;93;114,9000015;263;5,099999905;0,176388889;97;0;4;0;4;0;4;5;0;0;0;0;0;0;0;0;0;0;0
2;1;555;-0,159345759;-4,84320235;93;119,5999985;255;5,5;0,190277778;97;0;4;4;4;0;4;4;0;0;0;0;0;0;0;0;0;0;0
2;4;617;-0,181822098;-4,960256913;97;119,0999985;257;5,599999905;0,145138889;70;0;4;4;4;0;4;4;0;0;0;0;0;0;0;0;0;0;0
2;1;538;-0,004249067;-4,974596815;97;117,0999985;267;5,800000191;0,188888889;97;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;2;587;-0,15278632;-4,760364277;99;118,1999969;270;5,599999905;0,408333333;70;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;4;560;-0,135828582;-5,052576662;94;113,5999985;259;4,800000191;0,186805556;97;0;4;4;0;0;0;4;0;4;0;0;0;0;0;0;0;0;0
2;1;418;-0,239146159;-5,062753248;89;111;239;5;0,185416667;97;0;4;4;0;0;0;0;5;2;0;0;0;0;0;0;0;0;0
1;4;579;0,03526974;-5,130698011;96;122;264;2,900000095;0,182638889;97;0;4;4;0;0;0;7;0;4;0;0;0;0;0;0;0;0;0
2;4;567;-0,404350591;-4,927927539;96;110,1999969;254;4,599999905;0,18125;97;0;4;4;4;4;0;0;0;0;0;4;0;0;0;0;0;0;0
2;4;568;0,041188153;-5,11365975;96;114,1999969;262;4,900000095;0,161111111;97;0;4;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
2;4;542;-0,211114975;-4,934473934;96;119,3000031;258;4;0,178472222;97;0;4;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
2;4;645;-0,150981555;-5,01835734;94;116,9000015;266;5;0,163194444;97;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;4;647;-0,143100844;-4,67806188;98;116,4000015;268;5,300000191;0,310416667;70;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;4;601;-0,325033252;-5,21384821;96;116,6999969;263;5,599999905;0,173611111;97;0;4;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0
2;4;565;-0,018069579;-5,04860879;93;119;265;5,5;0,172222222;97;0;4;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
2;4;596;0,04349807;-5,021185505;98;116,0999985;268;4,900000095;0,170138889;97;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
